1--------frb30-15-mis/frb30-15-1.mis
31,20,18,46980260695,22,20,18,2546160234,
31,20,19,46742167192,22,20,19,2494518071,
31,20,20,46714920485,22,20,20,2441911338,
1--------frb40-19-mis/frb40-19-4.mis
27,5,1,130345538,41,5,1,127677732,
25,5,2,130618977,34,5,2,167233087,
20,5,3,141478565,32,5,3,172196116,
20,5,4,136234790,32,5,4,186450925,
20,5,5,134683008,32,5,5,175392149,
31,10,1,67097951,57,10,1,99139312,
32,10,2,116447729,43,10,2,102585850,
27,10,3,148459111,32,10,3,124341078,
21,10,4,185772962,34,10,4,133816439,
21,10,5,286502354,32,10,5,168087176,
21,10,6,185911714,31,10,6,216194176,
21,10,7,181471661,31,10,7,236543521,
21,10,8,202637055,31,10,8,214564320,
21,10,9,182922502,31,10,9,221036555,
21,10,10,192116166,31,10,10,216081824,
46,20,1,65376694,61,20,1,89196524,
35,20,2,66259640,61,20,2,78407284,
33,20,3,661208857,47,20,3,208751635,
36,20,4,23797461545,47,20,4,1247428225,
20,20,5,48754866827,28,20,5,7224319821,
20,20,6,48674169909,28,20,6,7132220187,
20,20,7,48449664027,28,20,7,7128176914,
20,20,8,48338854680,28,20,8,7109725884,
20,20,9,48416431963,28,20,9,7101528874,
20,20,10,48350568081,28,20,10,7177153224,
20,20,11,48214952059,28,20,11,7142261670,
20,20,12,48541329057,28,20,12,7160834455,
20,20,13,48418646119,28,20,13,7251722613,
20,20,14,48851691983,28,20,14,7172056601,
20,20,15,48538055590,28,20,15,7157190972,
20,20,16,48403740490,28,20,16,7144722081,
20,20,17,48347543957,28,20,17,7143824248,
20,20,18,48619059187,28,20,18,7180927673,
20,20,19,48434960074,28,20,19,7168092274,
20,20,20,48569231242,28,20,20,7262876600,
1--------frb40-19-mis/frb40-19-5.mis
41,5,1,130289553,29,5,1,124368847,
41,5,2,124388971,23,5,2,133316430,
32,5,3,161848406,21,5,3,131718185,
32,5,4,162051741,21,5,4,134155301,
32,5,5,161936114,21,5,5,130987866,
50,10,1,103388146,40,10,1,72157459,
50,10,2,93787248,28,10,2,112486109,
37,10,3,151761700,25,10,3,151641823,
36,10,4,234841390,23,10,4,159659747,
36,10,5,239466118,23,10,5,150016432,
36,10,6,247475828,23,10,6,150364858,
36,10,7,231779261,23,10,7,162597524,
36,10,8,239041865,23,10,8,151954824,
36,10,9,236445015,23,10,9,151952116,
36,10,10,241959938,23,10,10,178507878,
61,20,1,77194094,44,20,1,73507389,
61,20,2,78957049,44,20,2,105452872,
61,20,3,95019294,30,20,3,307841755,
46,20,4,110767813,21,20,4,3357766342,
38,20,5,29518254424,21,20,5,3082752360,
29,20,6,79183789501,21,20,6,3136125285,
29,20,7,78612222787,21,20,7,3112666362,
29,20,8,78778238731,21,20,8,3093344809,
29,20,9,79557015091,21,20,9,3115925437,
29,20,10,78658432006,21,20,10,3108258790,
29,20,11,78750025500,21,20,11,3129283864,
29,20,12,78579556387,21,20,12,3103757956,
29,20,13,78627788322,21,20,13,3162267099,
29,20,14,78578812343,21,20,14,3204839242,
29,20,15,78607448176,21,20,15,3117263768,
29,20,16,78748266889,21,20,16,3199304687,
29,20,17,78671012090,21,20,17,3115588662,
29,20,18,78917230816,21,20,18,3135237893,
29,20,19,78630302996,21,20,19,3083944819,
29,20,20,78940144666,21,20,20,3107516408,
1--------frb45-21-mis/frb45-21-1.mis
31,5,1,144595562,46,5,1,215620785,
25,5,2,212551466,42,5,2,267323754,
25,5,3,237348571,38,5,3,312732185,
25,5,4,212973170,38,5,4,319457430,
25,5,5,206814734,38,5,5,305140925,
35,10,1,108864071,52,10,1,138635073,
32,10,2,111174739,52,10,2,137837789,
30,10,3,198426846,46,10,3,167572782,
25,10,4,199667919,37,10,4,200848459,
25,10,5,200949510,37,10,5,241370878,
25,10,6,208518817,36,10,6,272663753,
25,10,7,199621399,36,10,7,260510696,
25,10,8,210462048,36,10,8,261181684,
25,10,9,200821223,36,10,9,284582428,
25,10,10,212907501,36,10,10,261525346,
61,20,1,100281077,80,20,1,122374868,
44,20,2,101875485,80,20,2,114048518,
44,20,3,127668408,63,20,3,122047926,
23,20,4,21001614165,64,20,4,606770350,
23,20,5,20977730782,36,20,5,6833127642,
23,20,6,21044774450,32,20,6,59403824917,
23,20,7,20952189719,32,20,7,59365694684,
23,20,8,21143156463,32,20,8,59622200989,
23,20,9,21030520229,32,20,9,59722076076,
23,20,10,21052219413,32,20,10,59788412506,
23,20,11,21311206898,32,20,11,62834914520,
23,20,12,21121606591,32,20,12,59204374819,
23,20,13,21175583452,32,20,13,59225101653,
23,20,14,21185657661,32,20,14,59396001315,
23,20,15,21192975448,32,20,15,59445073737,
23,20,16,21037420748,32,20,16,59497899874,
23,20,17,20947067776,32,20,17,59755927922,
23,20,18,21061173383,32,20,18,59242523079,
23,20,19,21145481662,32,20,19,59501514045,
23,20,20,21053459235,32,20,20,59282817175,
1--------frb45-21-mis/frb45-21-2.mis
47,5,1,226726402,30,5,1,139310479,
41,5,2,322886311,27,5,2,273626113,
36,5,3,333545328,23,5,3,204392619,
39,5,4,325046848,23,5,4,213569882,
39,5,5,325003926,23,5,5,208965948,
55,10,1,143045764,41,10,1,174867834,
46,10,2,188174441,28,10,2,181835476,
48,10,3,205865143,24,10,3,259349593,
37,10,4,276007762,24,10,4,245025409,
37,10,5,281970246,24,10,5,254722950,
40,10,6,410634708,24,10,6,246450118,
40,10,7,456630802,24,10,7,264384195,
40,10,8,410854264,24,10,8,246662954,
40,10,9,420641438,24,10,9,249965812,
40,10,10,402107019,24,10,10,242762178,
73,20,1,128897549,45,20,1,100517225,
64,20,2,155276900,43,20,2,126021993,
48,20,3,336550706,42,20,3,532419657,
49,20,4,5852289469,23,20,4,14185314106,
33,20,5,76851787416,23,20,5,14113814873,
33,20,6,76941821118,23,20,6,14138670906,
33,20,7,76825145098,23,20,7,14012230020,
33,20,8,77387013168,23,20,8,14057264408,
33,20,9,76859776729,23,20,9,14110589648,
33,20,10,77159705927,23,20,10,14119663543,
33,20,11,77342339538,23,20,11,14176051184,
33,20,12,77384577551,23,20,12,14110699499,
33,20,13,77312631957,23,20,13,14118688751,
33,20,14,77297783327,23,20,14,14125390661,
33,20,15,80547820715,23,20,15,14116701817,
33,20,16,78712941907,23,20,16,14061136076,
33,20,17,77114434608,23,20,17,14133113400,
33,20,18,76913586318,23,20,18,14152937586,
33,20,19,76949881024,23,20,19,14183813367,
33,20,20,76806260010,23,20,20,14075777360,
1--------frb45-21-mis/frb45-21-3.mis
46,5,1,217688443,29,5,1,188538283,
39,5,2,278237137,28,5,2,226134385,
39,5,3,289729302,26,5,3,214455937,
37,5,4,291818230,26,5,4,210998671,
37,5,5,285463703,26,5,5,209407875,
61,10,1,154905292,35,10,1,120828806,
45,10,2,188043253,37,10,2,147798108,
45,10,3,200565651,32,10,3,156352358,
32,10,4,291794426,23,10,4,170142818,
35,10,5,352074105,23,10,5,177525306,
35,10,6,358699414,23,10,6,171261028,
35,10,7,359060552,23,10,7,170836695,
35,10,8,355360750,23,10,8,178253678,
35,10,9,342558026,23,10,9,171254859,
35,10,10,375553325,23,10,10,170975149,
80,20,1,120188041,49,20,1,98488414,
80,20,2,122801062,49,20,2,100606315,
63,20,3,156243018,35,20,3,690522996,
63,20,4,286487671,23,20,4,11841147980,
50,20,5,3440379523,23,20,5,11857207201,
